product_id,category,orders,units,sellers,revenue,avg_item_price,freight_ratio,avg_review_score,review_count,on_time_rate,latest_order
f2ff1ef84d120941c87c150117283e91,fashion_bags_accessories,1,1,1,94.00,94.00,0.39734,5.0,1,1.0,2018-03-29 22:32:39
771fdcb0db87731f794a0e723e93b732,fashion_female_clothing,1,1,1,93.90,93.90,0.120021,1.0,1,0,2017-02-25 15:37:25
bd2a0f83ba8ab18af5823fc3552a0305,fashion_bags_accessories,1,1,1,93.50,93.50,0.200535,5.0,1,1.0,2018-07-26 12:41:04
5389fd6d9241465b2100e105b1519ac3,fashion_bags_accessories,1,1,1,90.90,90.90,0.252585,5.0,1,1.0,2018-03-02 16:48:29
1928afdd082c046af569f70558516d11,fashion_bags_accessories,2,2,1,90.00,45.00,0.328667,5.0,2,1.0,2018-03-06 14:57:33
cb7433cfec8ba4a55092889fad62c6ed,fashion_bags_accessories,2,2,1,90.00,45.00,0.254222,2.5,2,1.0,2017-08-24 21:35:58
7dcc2e60786a27f4a3115fdf666b81fe,fashion_bags_accessories,1,1,1,89.99,89.99,0.399489,2.0,1,0,2017-05-13 21:23:34
3c3a35d265e632d286b29a51496858a7,fashion_bags_accessories,1,1,1,89.99,89.99,0.104901,1.0,1,0.0,2017-11-25 03:29:05
6fdfdddfa3c98723386e5fab78e87be3,fashion_bags_accessories,1,1,1,89.99,89.99,0.162907,5.0,1,1.0,2017-01-15 23:17:31
1157473164d02565ae5be0b614f9d2d8,fashion_bags_accessories,1,1,1,89.99,89.99,0.208134,5.0,1,1.0,2018-08-14 14:43:32
cd80aa3b11e3a93e2c1911beb2f237a5,fashion_bags_accessories,1,1,1,89.99,89.99,0.170908,5.0,1,1.0,2017-07-21 23:53:40
0b0c04563408d8d1187cdbd6292a89fa,fashion_bags_accessories,3,3,1,89.97,29.99,0.229076,3.333,3,1.0,2018-05-20 21:48:53
07a0953e98e93b89605297afa2d62c12,fashion_bags_accessories,3,3,1,89.97,29.99,0.542514,4.333,3,0.666667,2018-07-22 23:29:16
b3e90ae91e88976069bda920612c5a02,fashion_shoes,1,1,1,89.90,89.90,0.258176,5.0,1,1.0,2018-06-03 11:49:20
bbe3b0d92d0f801c389a08e8b1895770,fashion_bags_accessories,1,1,1,89.90,89.90,0.125028,4.0,1,1.0,2017-04-19 10:40:13
9c268694cc413affbf3c27d05ef796d1,fashion_bags_accessories,1,1,1,89.90,89.90,0.089433,5.0,1,1.0,2017-07-02 00:25:04
3ead98d9c2d2523708d7c77be6fafcdf,fashion_underwear_beach,1,1,1,89.90,89.90,0.159956,5.0,1,1.0,2017-09-05 09:03:33
f48b3c028081f637a45e3374cf0061ec,fashion_bags_accessories,1,1,1,89.90,89.90,0.087653,4.0,1,1.0,2017-12-16 05:13:04
24b0f3ae895b131e61a93132876bb191,fashion_bags_accessories,1,1,1,89.90,89.90,0.568743,3.0,1,1.0,2018-06-02 08:47:12
3210c94e2542d988d724b0dd72234cdd,fashion_sport,1,1,1,89.90,89.90,0.083315,5.0,1,1.0,2018-03-18 20:16:55
35914e5a38be926bea034b6ed34b8501,fashion_bags_accessories,1,1,1,89.90,89.90,0.159956,5.0,1,1.0,2017-12-16 18:51:09
377509eb8232dcaccdfc75261e5c50fd,fashion_bags_accessories,1,1,1,89.90,89.90,0.205895,5.0,1,1.0,2018-04-04 23:56:55
c85d0b7cfb2f4c60513b6b4f9fbd6393,fashion_bags_accessories,1,1,1,89.90,89.90,0.171079,5.0,1,1.0,2017-11-17 19:42:08
11a5b67d535b545294cb946e2f7d5966,fashion_shoes,1,1,1,89.90,89.90,0.220467,5.0,1,1.0,2018-07-22 18:14:45
b74e417edb66c4c82499151729219c36,fashion_bags_accessories,1,1,1,89.90,89.90,0.171079,3.0,1,1.0,2017-12-01 09:43:01
3f879754671b3c5cc288f787246b10a1,fashion_bags_accessories,1,1,1,89.90,89.90,0.145384,4.0,1,1.0,2018-06-04 19:10:05
f45818be1ed5c16a17c66e33efa75271,fashion_sport,1,1,1,89.90,89.90,0.172525,5.0,1,1.0,2018-04-05 20:37:14
494822838e3883190a3b0834d5124c02,fashion_sport,1,1,1,89.90,89.90,0.087653,5.0,1,1.0,2017-06-05 11:55:59
588e30c9b715a9158d6431ae94c25fea,fashion_underwear_beach,1,1,1,89.90,89.90,0.105006,2.0,1,0,2017-09-15 14:28:21
9648ccc952b91091691f47c63d06394d,fashion_bags_accessories,1,1,1,89.90,89.90,0.019244,4.0,1,1.0,2017-11-21 16:21:03
f2f960ea3804c29b5e5834c34082a0f4,fashion_sport,1,1,1,89.90,89.90,0.134928,5.0,1,1.0,2017-06-04 00:27:19
d8a728b48e36f36062bf197221a64335,fashion_bags_accessories,1,1,1,89.90,89.90,0.147831,5.0,1,1.0,2018-08-16 16:28:13
58d412a7724e865ba73ae3b5b27bf481,fashion_bags_accessories,3,3,1,89.70,29.90,0.524415,4.667,3,1.0,2018-08-21 09:04:18
09f62215f404dbd29cb4378c9952e1b9,fashion_shoes,3,3,1,89.70,29.90,0.55039,3.667,3,1.0,2017-06-20 10:31:34
4563d900cd3080ee4854e36ea7d0f156,fashion_shoes,3,3,1,89.70,29.90,0.514604,5.0,2,1.0,2017-10-30 13:13:44
6760d30ebea15ef6773a57346f9990ca,fashion_bags_accessories,1,1,1,89.00,89.00,0.291011,4.0,1,1.0,2017-10-29 12:41:22
3efebb35470259ef6ca0f8fa282631f7,fashion_bags_accessories,1,1,1,89.00,89.00,0.088539,1.0,1,0,2017-11-11 10:44:49
e855e71e84e8f333d5f82f54e22fda48,fashion_bags_accessories,1,1,1,88.00,88.00,0.163295,1.0,1,1.0,2017-10-08 16:09:30
c66d6e9a7e915171e7e3102f9afee78c,fashion_bags_accessories,1,1,1,88.00,88.00,0.127614,5.0,1,1.0,2016-10-06 19:38:12
bd0c8fe7ca76c396baeb6968121eb825,fashion_bags_accessories,1,1,1,87.90,87.90,0.143572,4.0,1,1.0,2017-10-14 13:22:39
8301e489165ea0f91dd987fafebbe58c,fashion_bags_accessories,3,3,1,87.70,29.23,0.551995,2.667,3,0.666667,2018-04-04 22:00:19
0aed9d548c366ad8058084c1de5100c5,fashion_bags_accessories,2,2,1,87.60,43.80,0.219635,4.0,2,1.0,2018-05-16 13:47:44
bf645249c207bf3357cff89ac355a15e,fashion_bags_accessories,2,2,1,87.60,43.80,0.296233,3.5,2,0.5,2018-01-24 18:00:16
5a745a27fc76483a9de4540b35baff44,fashion_bags_accessories,2,2,1,87.60,43.80,0.404909,4.0,2,1.0,2018-06-28 13:32:50
d75e2e75d4471019ee14ae21d5f61704,fashion_shoes,1,1,1,87.50,87.50,0.236114,5.0,1,1.0,2018-04-02 11:20:59
d0106a541ba786ea96c44efe52e10bf4,fashion_shoes,1,1,1,87.50,87.50,0.164114,3.0,1,1.0,2018-02-13 16:43:41
e87ed1eba20ee630499eb23fcfb5c5fa,fashion_shoes,1,1,1,87.50,87.50,0.196343,5.0,1,1.0,2018-02-07 09:18:05
d6d121aae35cf0cb9078f82deb7047d2,fashion_bags_accessories,3,3,1,86.70,28.90,0.41684,4.0,3,1.0,2018-02-21 23:27:04
8794dfe7cd526fa69414f8364e09470c,fashion_bags_accessories,3,3,1,86.70,28.90,0.487197,4.333,3,1.0,2018-02-21 08:26:38
44ab978ea1af4ed2f20e7efd5e21ef71,fashion_bags_accessories,1,1,1,86.70,86.70,0.177163,1.0,1,0,2017-05-22 13:41:03
dfe4fa70e1d98a42ab1342206e7adb8d,fashion_bags_accessories,3,3,1,86.70,28.90,0.531949,4.667,3,1.0,2018-03-28 19:41:03
9e104e498448eaafc576278446e9bdd5,fashion_underwear_beach,1,1,1,86.25,86.25,0.104,5.0,1,1.0,2017-03-06 14:52:58
f408131193fe9da16836115414229012,fashion_underwear_beach,1,1,1,86.25,86.25,0.184348,1.0,1,1.0,2017-01-22 11:08:52
aea8161ed6bc3b11628cd393fd03486a,fashion_bags_accessories,3,3,1,86.10,28.70,0.443554,3.333,3,1.0,2018-04-06 19:17:22
e4db070498b75e666a0736eb2f0abcd4,fashion_bags_accessories,1,1,1,86.00,86.00,0.594186,5.0,1,1.0,2018-03-21 11:17:37
d36078c6a92906c4c3a2b2a72c146230,fashion_bags_accessories,1,1,1,85.00,85.00,0.167412,5.0,1,1.0,2017-11-07 20:03:20
76f4d017416dbf316f05abe3a1aa04df,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-11-03 13:40:44
47fc9ac35ea613a0fc62033750123d2f,fashion_shoes,1,1,1,84.90,84.90,0.21013,4.0,1,1.0,2017-08-29 20:46:02
163ba96993ec61eac36239e7301827c4,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-10-19 16:18:26
4e6554c7113b9e0447a2ffed3bc76195,fashion_shoes,1,1,1,84.90,84.90,0.160306,5.0,1,0.0,2017-09-13 11:38:29
7eb9c68704af5effea1cee6f3a6b4b4b,fashion_shoes,1,1,1,84.90,84.90,0.160306,1.0,1,1.0,2017-10-31 12:20:33
50a2c8c64d432c1d4921f2e63e6c5e70,fashion_shoes,1,1,1,84.90,84.90,0.160306,5.0,1,1.0,2017-08-07 10:46:09
1d0576deaebcd2285a1fea5d43021ca8,fashion_shoes,1,1,1,84.90,84.90,0.341461,5.0,1,1.0,2018-02-22 09:36:58
f6e0a9ce8a6e91c3a0ca2d3005911d20,fashion_bags_accessories,1,1,1,84.90,84.90,0.087868,5.0,1,1.0,2018-04-04 17:50:52
7c263994ef32b8ced2fa464a5d4312a8,fashion_shoes,1,1,1,84.90,84.90,0.341461,5.0,1,1.0,2017-10-14 13:59:48
acd824083bf35614399164521e080a37,fashion_shoes,1,1,1,84.90,84.90,0.21013,0,0,1.0,2017-08-16 10:44:29
2e8eb076261eb842a7e1bdf64e1facda,fashion_shoes,1,1,1,84.90,84.90,0.21013,4.0,1,1.0,2017-10-21 21:59:17
a07713fa6def350398642fcb700db2f9,fashion_shoes,1,1,1,84.90,84.90,0.21013,4.0,1,1.0,2017-10-21 21:59:17
6beae1a9c914c4e2ca45868d6317a27e,fashion_shoes,1,1,1,84.90,84.90,0.160306,2.0,1,1.0,2017-10-31 20:56:17
34b14512f2273a75361c2809e3c3f8ac,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-11-23 21:57:53
027e1564c58eb02f39089b2b1f28d5e0,fashion_shoes,1,1,1,84.90,84.90,0.21013,0,0,1.0,2017-09-11 17:51:34
f50524ec99356b2afcfd21995cd69d9f,fashion_shoes,1,1,1,84.90,84.90,0.233569,5.0,1,1.0,2017-10-13 20:05:04
fd1061ebebbb9892c59897096066dec5,fashion_shoes,1,1,1,84.90,84.90,0.106007,5.0,1,1.0,2017-10-16 19:03:26
db6d024e26d62875c98fa846ab698f5e,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-08-09 02:25:08
6c82ebe860b459b481f4226e2a06534e,fashion_shoes,1,1,1,84.90,84.90,0.341461,2.0,1,1.0,2017-11-20 13:00:52
f1b094f93ebed1272928238b76d8933b,fashion_shoes,1,1,1,84.90,84.90,0.233569,4.0,1,0.0,2017-11-21 19:50:54
5163057a5b13644ad1e4af396cb43df1,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-11-20 22:32:51
191bd142a00d0d95fa54118635886d9e,fashion_shoes,1,1,1,84.90,84.90,0.21013,4.0,1,1.0,2017-09-14 13:12:39
1cc8eab3e8021aa2f19391441692c477,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-09-25 07:58:26
dc0e42a3f768716a158834ab59694650,fashion_shoes,1,1,1,84.90,84.90,0.160306,1.0,1,1.0,2017-09-13 12:43:43
f690f2a1b0ea0a320db18661b6f24b6f,fashion_shoes,1,1,1,84.90,84.90,0.341461,5.0,1,1.0,2017-09-16 13:30:59
7315c8b2fdde9b7ce4e9fb30ddde010b,fashion_shoes,1,1,1,84.90,84.90,0.160306,3.0,1,1.0,2017-11-24 10:33:49
7bcc0cf24eb0ae336943a57e67f6ab82,fashion_shoes,1,1,1,84.90,84.90,0.160306,1.0,1,1.0,2017-12-13 13:32:20
3a4c258c71b027dfe480fdb608e2d9a1,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-08-13 15:43:18
805e46e794f114d8800f55296251f907,fashion_shoes,1,1,1,84.90,84.90,0.21013,5.0,1,1.0,2017-08-16 09:34:16
ac942b3f5756151f9dea022e7058d7c9,fashion_shoes,1,1,1,84.90,84.90,0.205654,5.0,1,1.0,2018-01-29 21:34:59
ea4d546188ec8252ef66cff2f9c9ed9f,fashion_shoes,1,1,1,84.90,84.90,0.205654,5.0,1,1.0,2018-01-29 21:34:59
6167837141fac33cf09874ab78dcca86,fashion_shoes,1,1,1,84.90,84.90,0.220377,5.0,1,1.0,2018-01-29 21:34:59
f45d3b91af1103db9a21dc9d11cb9223,fashion_shoes,1,1,1,84.90,84.90,0.160306,3.0,1,1.0,2017-08-29 22:25:09
e68a066cb80e14f049aa01ede58bf0f6,fashion_bags_accessories,2,2,1,82.60,41.30,0.365617,3.0,2,0.5,2018-02-02 08:15:32
1906cb28cdc0781f04a95d4d3d0d980d,fashion_bags_accessories,3,3,1,81.90,27.30,0.462882,4.0,3,0.666667,2018-03-21 21:35:37
1f14955ab3f179a666e101d5984b1319,fashion_bags_accessories,2,2,1,80.00,40.00,0.2735,4.0,2,1.0,2017-09-20 14:41:56
723f08b94cabe91ad292a3084725903b,fashion_bags_accessories,2,2,1,80.00,40.00,0.20775,5.0,2,1.0,2017-08-23 09:13:07
a402021e638981087a4952cb77e5c46b,fashion_bags_accessories,1,1,1,80.00,80.00,0.179375,5.0,1,1.0,2017-05-11 08:39:53
525cba66c6af7c9570d9dae3742cdb89,fashion_bags_accessories,1,2,1,80.00,40.00,0.3525,5.0,2,1.0,2017-09-10 12:22:47
549eff3b8a1a37069310736110a92939,fashion_bags_accessories,1,1,1,80.00,80.00,0.092875,5.0,1,1.0,2018-03-29 21:48:06
768c95fff89078aabae036a2bb314d9a,fashion_bags_accessories,1,1,1,79.99,79.99,0.097637,4.0,1,1.0,2017-05-28 21:33:38
af64874ef27a7dc357905b75ea78555a,fashion_bags_accessories,1,1,1,79.99,79.99,0.109014,5.0,1,0.0,2018-08-23 11:37:30
a12d9f996527844ba7beaa1abe2bcfcb,fashion_bags_accessories,2,2,1,79.98,39.99,0.62153,3.5,2,1.0,2017-10-14 06:56:36
582dfc3697c5f834a5ddf28460ba9222,fashion_bags_accessories,4,4,1,79.96,19.99,0.555153,5.0,4,1.0,2018-03-13 08:51:11
24b0c9ac8f6d07d7192f24fd9ff189a0,fashion_bags_accessories,1,1,1,79.90,79.90,0.158824,5.0,1,1.0,2017-09-17 00:34:00
790aa8011de89ef49b85bbe194f6a542,fashion_bags_accessories,1,1,1,79.90,79.90,0.230788,4.0,1,1.0,2018-04-27 13:35:36
077ff5297832d1a1c3d5be55b8152fa8,fashion_bags_accessories,1,1,1,79.90,79.90,0.223279,5.0,1,1.0,2018-01-04 00:55:30
33c98bd750b001296730e4eebb44b579,fashion_bags_accessories,1,1,1,79.90,79.90,0.233542,5.0,1,1.0,2018-08-10 13:12:53
f1c3f797ea4be7deb12eef156cd95b90,fashion_bags_accessories,1,1,1,79.90,79.90,0.1398,5.0,1,1.0,2017-04-22 00:20:19
b348cae99d8bef36e269b016bc19419b,fashion_bags_accessories,1,1,1,79.90,79.90,0.267334,1.0,1,0,2017-08-02 12:48:57
7b226739613196772c6ae86368c87f5d,fashion_bags_accessories,1,1,1,79.90,79.90,0.179099,4.0,1,1.0,2017-11-17 10:21:48
e8221ea20065e9f3bd2efda98b807cd3,fashion_bags_accessories,1,1,1,79.90,79.90,0.096871,5.0,1,1.0,2018-05-31 13:17:34
2cb21a33326f4accdb9dcbaef4a46180,fashion_underwear_beach,1,1,1,79.90,79.90,0.191615,1.0,1,0.0,2017-11-29 21:46:31
f01058850701fcb9d8f652660012b9ec,fashion_shoes,1,1,1,79.90,79.90,0.179099,1.0,1,0,2017-09-20 16:30:26
8e7d61accfa0de8e8981dba016ab2646,fashion_bags_accessories,1,1,1,79.90,79.90,0.191615,5.0,1,1.0,2018-01-26 08:17:52
4f25e5c4706d43e04c34566bfec175df,fashion_bags_accessories,1,1,1,79.90,79.90,0.117272,5.0,1,1.0,2017-10-03 12:53:56
f80903ad4fa58fd23ba18f970d258cd1,fashion_bags_accessories,1,1,1,79.90,79.90,0.191615,3.0,1,1.0,2017-06-07 21:47:27
aacee6f1f7be193e891a8cca7a3a849a,fashion_bags_accessories,1,1,1,79.90,79.90,0.211514,5.0,1,1.0,2017-06-12 07:38:17
d9524ab5892f79d3de3870697ad7b25d,fashion_shoes,1,1,1,79.90,79.90,0.244431,4.0,1,1.0,2018-06-05 19:14:32
22937a73f92a33040ab4e2540355a5d8,fashion_bags_accessories,1,1,1,79.90,79.90,0.101877,4.0,1,1.0,2017-10-09 14:42:25
3425c37e6772b3913480d0333e0beebf,fashion_bags_accessories,1,1,1,79.90,79.90,0.323404,4.0,1,1.0,2017-08-29 20:13:34
62a183c5f3895060ba1a8f1415694908,fashion_bags_accessories,1,1,1,79.90,79.90,0.128661,3.0,1,1.0,2017-02-03 18:43:37
5f043cb6ec3f7dcaddf80468c523a80d,fashion_bags_accessories,1,1,1,79.90,79.90,0.101627,5.0,1,1.0,2017-12-03 23:50:26
21cba128dedfe6bf04bfde715aef5355,fashion_bags_accessories,1,1,1,79.90,79.90,0.158824,4.0,1,1.0,2017-10-13 08:29:52
88f07c54aaac38face5f27e7d71922f8,fashion_bags_accessories,1,1,1,79.90,79.90,0.288611,5.0,1,1.0,2018-05-03 14:29:44
6ff59583fa5e14b6abbf806baeecc8e9,fashion_bags_accessories,1,1,1,79.90,79.90,0.191615,5.0,1,1.0,2018-02-25 22:53:04
4745d118bc09758d0a4bf795b7bb5cb7,fashion_bags_accessories,1,1,1,79.90,79.90,0.230788,5.0,1,1.0,2018-04-08 13:05:22
b0b6c0bcc946a842de76a06f28722962,fashion_bags_accessories,1,1,1,79.90,79.90,0.097747,4.0,1,1.0,2017-12-08 19:36:27
088c192c21da02dcb908f931d0fe324a,fashion_bags_accessories,2,2,1,79.80,39.90,0.397243,5.0,2,1.0,2018-05-09 14:37:05
1ea9a0015a93db6e4afd5205bc362e65,fashion_bags_accessories,2,2,1,79.80,39.90,0.418672,5.0,2,1.0,2018-01-17 17:37:32
63f7cd79973145c9e6bb11c5fd03e82e,fashion_bags_accessories,1,2,1,79.80,39.90,0.460652,3.0,2,1.0,2018-08-19 23:00:16
44b36c8a125b604c4597100ef4b16538,fashion_bags_accessories,2,2,1,79.80,39.90,0.48797,4.5,2,1.0,2017-10-25 01:58:21
547041433f87f5c5a9ef21b598661cd3,fashion_bags_accessories,2,2,1,79.80,39.90,0.453133,3.5,2,1.0,2018-06-06 21:58:02
f610782a58cacbcdd6d05080c4022b17,fashion_bags_accessories,2,2,1,79.80,39.90,0.497368,5.0,2,1.0,2018-03-30 05:20:13
536c8e098046b44a7dbe87b1a5d6eb02,fashion_bags_accessories,1,2,1,79.80,39.90,0.185213,5.0,2,1.0,2018-03-26 15:54:38
86f8507285c074360ac0969d4a664895,fashion_bags_accessories,2,2,1,79.80,39.90,0.314035,5.0,2,1.0,2017-08-15 00:33:03
aaa31e14a24ce654af7f6f2061d1b7ed,fashion_bags_accessories,1,2,1,79.80,39.90,0.530075,5.0,2,1.0,2017-09-12 17:56:15
3daf57226c18abcc95e0172756fc82d8,fashion_bags_accessories,4,4,1,79.60,19.90,1.142714,3.5,4,0.75,2018-03-20 20:24:15
51f96ebc4399af670b9f43623b6c7ce5,fashion_bags_accessories,3,3,1,79.30,26.43,0.563934,3.667,3,0.666667,2017-11-24 17:09:59
0067f97995b0c3a86739734dc87ee6b6,fashion_bags_accessories,1,1,1,79.00,79.00,0.181139,4.0,1,1.0,2017-04-24 19:01:47
361ecd8e68cab4a2fc502803a9dd790f,fashion_bags_accessories,1,1,1,79.00,79.00,0.260759,5.0,1,1.0,2017-04-11 22:04:15
5467d6901b698f1fe968337ee39c5dfd,fashion_bags_accessories,1,1,1,79.00,79.00,0.260759,5.0,1,1.0,2017-04-11 22:04:15
814db92f0cda8c71fa27f4b022cea56f,fashion_shoes,3,3,1,77.70,25.90,0.56036,4.333,3,1.0,2017-07-31 18:34:50
e83aa5bdff2b1da49a8a8ebcabf3d66e,fashion_bags_accessories,1,1,1,76.90,76.90,0.121586,2.0,1,1.0,2017-12-25 19:05:10
807d58831eeb7c3d2d80b696d679ff8f,fashion_bags_accessories,4,4,1,75.96,18.99,1.178778,3.75,4,1.0,2018-07-24 20:40:54
80ac250f5bffe3fff8097929c3c4a938,fashion_bags_accessories,3,3,1,74.97,24.99,0.475257,2.333,3,0.666667,2018-05-21 13:31:41
cc696680ea0cefcd5d7d5d928afb8de8,fashion_sport,3,3,1,74.97,24.99,0.603575,3.333,3,1.0,2017-06-13 10:51:54
34c8873cadb5465f46b7a20b6eb0215b,fashion_bags_accessories,2,3,1,74.97,24.99,0.420702,5.0,3,1.0,2018-06-25 02:24:12
1c99a6128a79a5fb5a34c1c6b3be9067,fashion_shoes,1,1,1,74.90,74.90,0.406809,5.0,1,1.0,2017-04-29 20:09:24
6f2c108731ef77738da45855e737c1bd,fashion_shoes,1,1,1,74.90,74.90,0.379573,5.0,1,1.0,2017-04-29 20:09:24
ab481d9ef0fb9cab12778cdf56564ff7,fashion_shoes,1,1,1,74.90,74.90,0.1749,5.0,1,1.0,2017-04-07 12:03:36
9f31b36609877849f75e9586f6b6a62c,fashion_shoes,1,1,1,74.90,74.90,0.1749,5.0,1,1.0,2017-04-07 12:03:36
fe6614ba400caca2d8d310902d5ecdd5,fashion_shoes,1,1,1,74.90,74.90,0.393191,5.0,1,1.0,2017-04-23 18:48:21
b736d9a2b8c08167e109d209e97833e0,fashion_bags_accessories,1,1,1,74.90,74.90,0.190521,5.0,1,1.0,2017-11-24 09:38:22
36fe62c1a0f657634af86b5bbf10f459,fashion_shoes,1,1,1,74.90,74.90,0.393191,5.0,1,1.0,2017-04-28 21:40:27
0142fd5bd2e0923cf2dbc73d471dda34,fashion_shoes,1,1,1,74.90,74.90,0.230441,5.0,1,1.0,2017-04-01 18:24:37
e745ef0b16caf129dfc0f4979c347619,fashion_bags_accessories,2,2,1,74.80,37.40,0.34746,4.5,2,1.0,2018-02-16 09:46:37
d984b9203bd56960bbdda0bb7f05f781,fashion_bags_accessories,3,3,1,74.70,24.90,0.773092,3.667,3,1.0,2018-05-23 17:51:24
afab5f7ab5c82f92ddcdc46c4cd85fbc,fashion_bags_accessories,3,3,1,74.70,24.90,0.749398,4.333,3,1.0,2018-04-03 19:49:05
4a6bed9678fe2fa40d7a84063fde6f89,fashion_bags_accessories,3,3,1,74.70,24.90,0.593039,4.0,3,1.0,2017-07-01 22:22:43
701657bde0d39ea77205d996a89d9009,fashion_underwear_beach,1,1,1,73.00,73.00,0.201096,5.0,1,1.0,2017-02-11 16:59:01
f22c326211220c21017efac98a117b2c,fashion_underwear_beach,1,1,1,73.00,73.00,0.201096,5.0,1,1.0,2017-02-11 16:59:01
b2f2ddac0132a316e5b41a98684d3619,fashion_underwear_beach,1,1,1,73.00,73.00,0.201096,5.0,1,1.0,2017-02-15 13:44:50
b587e5fbc8f3573cb77c210bae6c3093,fashion_bags_accessories,2,2,1,71.96,35.98,0.444136,4.5,2,1.0,2018-08-08 23:12:35
3b465c153d8169658a47350cdf2e5f14,fashion_male_clothing,1,1,1,71.95,71.95,0.249201,5.0,1,1.0,2017-02-14 07:59:57
657ddf22d1f54eb6f9e094190749a85e,fashion_shoes,1,1,1,71.82,71.82,0.529797,1.0,1,0.0,2017-07-22 15:07:31
f775e44f7a8609df5fc7a00faa8b458e,fashion_shoes,1,1,1,71.82,71.82,0.188248,5.0,1,1.0,2017-05-25 12:57:19
84b6ea77a72c80fa8f23287a4e6c1dc8,fashion_shoes,1,1,1,71.82,71.82,0.188248,5.0,1,1.0,2017-07-25 15:47:06
01f76c07f91a533acd46cc6ab989be23,fashion_shoes,1,1,1,71.82,71.82,0.247146,4.0,1,1.0,2017-07-22 20:07:24
e8f22df5fa5b454907286aa61d6216a8,fashion_shoes,1,1,1,71.82,71.82,0.247146,1.0,1,1.0,2017-06-03 17:59:48
4aeb131af29214bc1737bdaef327240d,fashion_shoes,1,1,1,71.82,71.82,0.188248,5.0,1,1.0,2017-05-26 11:21:29
7e1cd234017755c3d884de59cbd15ca7,fashion_shoes,1,1,1,71.82,71.82,0.188248,4.0,1,1.0,2017-06-10 21:01:55
2cdc0ae80267a6e170415f236fd1d243,fashion_shoes,1,1,1,71.82,71.82,0.247146,2.0,1,1.0,2017-06-24 20:52:28
9b1c33398191d2026558e5d3940a0d8b,fashion_shoes,1,1,1,71.82,71.82,0.247146,4.0,1,1.0,2017-10-28 11:37:17
bf1bb2f928a69aae75cb2e23f9516116,fashion_shoes,1,1,1,71.82,71.82,0.247146,4.0,1,1.0,2017-07-28 17:37:03
2a21592fa9b5f82a36ec4e151bb31d10,fashion_shoes,2,2,1,71.80,35.90,0.723538,5.0,2,1.0,2017-07-19 21:20:27
1a57051039dca27521c83e2212042176,fashion_shoes,2,2,1,71.80,35.90,0.420613,4.5,2,1.0,2017-07-12 18:06:01
b993dfaf418915ff7d0aa74016f030f7,fashion_shoes,2,2,1,70.80,35.40,0.422316,4.0,2,1.0,2017-08-16 08:36:41
64814436ab31f1548144e0c5fbf4bf2e,fashion_shoes,2,2,1,70.80,35.40,0.49887,4.5,2,1.0,2017-04-19 17:57:48
38cd38029795797c97b73421fdad08cf,fashion_bags_accessories,2,2,1,70.00,35.00,0.393143,4.5,2,1.0,2018-04-08 21:48:15
88aae2af22801d0292b79bc80e4c1d01,fashion_bags_accessories,1,2,1,70.00,35.00,0.222286,5.0,2,1.0,2018-02-10 12:39:37
9926323a78ee2ba9e3b282efce191cff,fashion_bags_accessories,2,2,1,70.00,35.00,0.417571,5.0,2,1.0,2017-11-01 09:20:22
c24f29c580f6317c48c8fa0661a232e9,fashion_bags_accessories,1,1,1,70.00,70.00,0.203429,4.0,1,1.0,2017-10-02 17:43:54
214e5e86400971b7f46f64ce6c737d33,fashion_bags_accessories,1,1,1,69.99,69.99,0.272467,5.0,1,1.0,2017-07-23 22:20:23
061c050147b7b9fb6f088593900e8dc6,fashion_bags_accessories,3,3,1,69.97,23.32,0.595684,5.0,3,1.0,2017-11-22 16:58:38
6401d2f82d6e6c52998ce626fe4eda24,fashion_male_clothing,1,1,1,69.90,69.90,0.218026,1.0,1,1.0,2017-09-05 06:12:11
33b67c1594a903b27b5163c0efb15a5d,fashion_bags_accessories,1,1,1,69.90,69.90,0.218026,5.0,1,1.0,2017-05-24 21:43:53
2c955308d12bcb61c241322c9d0390f9,fashion_sport,1,1,1,69.90,69.90,0.171531,5.0,1,1.0,2017-06-17 12:45:24
062e425d963f3eac04709162c3ce6782,fashion_shoes,1,1,1,69.90,69.90,0.208584,1.0,1,1.0,2018-03-11 19:29:42
07a6e4e1f838d9d39277d13c9b411dc4,fashion_bags_accessories,1,1,1,69.90,69.90,0.205722,5.0,1,1.0,2017-06-09 14:24:57
c703e384a7fabd713992454d68e37d46,fashion_bags_accessories,1,1,1,69.90,69.90,0.111302,5.0,1,1.0,2017-06-12 09:38:41
e69d971f8bf365efb842b0d56f960682,fashion_male_clothing,1,1,1,69.90,69.90,0.208727,4.0,1,1.0,2017-03-20 11:01:19
0fa3e881b0014107d46c7fb9d55fd685,fashion_sport,1,1,1,69.90,69.90,0.111302,4.0,1,1.0,2017-07-17 14:30:08
